Date,ABBY,BARR,BART,BLAN,BONA,CLBJ,CPER,DCFS,DEJU,DELA,DSNY,GRSM,GUAN,HARV,HEAL,JERC,JORN,KONA,KONZ,LAJA,LENO,MLBS,MOAB,NIWO,NOGP,OAES,ONAQ,ORNL,OSBS,PUUM,RMNP,SCBI,SERC,SJER,SOAP,SRER,STEI,STER,TALL,TEAK,TOOL,TREE,UKFS,UNDE,WOOD,WREF,YELL
2014-12-09,,,,-45.074476471611575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,-99.45246703606892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,-50.31310629627319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-20,,,,,,,,,,-32.231436274974385,,,,,,-9.763267606073722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-21,,,,,,,,,,,,,,,,-17.712955687200846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,,,,-23.59002669459276,,,,,,-20.213955639026388,,,,,,-20.02013397292429,,,,,,,,,,,,,,,,,,,,,,-141.93007437074152,,,,,,,,,
2014-12-23,,,,-42.65130682092865,,,,,,-13.547328678963376,,,,,,-20.704462271513652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,,,,-75.71378007671979,,,,,,-13.52470414144947,,,,,,-21.501898428031396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-25,,,,-48.17592790668556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-27,,,,,,,,,,-25.327278558865302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-28,,,-107.21001190603307,,,,,,,-13.424123932436496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,,,,,,,-20.041520038483515,,,,,,-30.77572304644149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,,,-113.01523954995903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.35599481422406,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,,,,-34.05098560340031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,,,,,,,,,,-21.174029962658217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
